gamelog_id,player_id,year_id,game_date,game_num,week_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,fumbles,fumbles_lost,fumbles_forced,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,offense,off_pct,defense,def_pct,special_teams,st_pct,safety_md,sacks,tackles_solo,tackles_assists,tackles_combined,tackles_loss,qb_hits,def_int,def_int_yds,def_int_td,pass_defended,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,xpm,xpa,xp_perc,fgm,fga,fg_perc,punt,punt_yds,punt_yds_per_punt,punt_blocked
HekkJo00_18,HekkJo00,2013,2013-09-15,2,2,23.219,STL,@,ATL,L 24-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,298,49.67,0
HekkJo00_19,HekkJo00,2013,2013-09-22,3,3,23.226,STL,@,DAL,L 7-31,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,28%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,238,47.60,0
HekkJo00_20,HekkJo00,2013,2013-09-26,4,4,23.230,STL,,SFO,L 11-35,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,13,35%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,11,490,44.55,0
HekkJo00_21,HekkJo00,2013,2013-10-06,5,5,23.240,STL,,JAX,W 34-20,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,13,37%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,286,40.86,0
HekkJo00_22,HekkJo00,2013,2013-10-13,6,6,23.247,STL,@,HOU,W 38-13,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,36%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,135,45.00,0
HekkJo00_23,HekkJo00,2013,2013-10-20,7,7,23.254,STL,@,CAR,L 15-30,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,25%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,159,39.75,0
HekkJo00_24,HekkJo00,2013,2013-10-28,8,8,23.262,STL,,SEA,L 9-14,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,182,45.50,0
HekkJo00_25,HekkJo00,2013,2013-11-03,9,9,23.268,STL,,TEN,L 21-28,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,33%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,242,48.40,0
HekkJo00_26,HekkJo00,2013,2013-11-10,10,10,23.275,STL,@,IND,W 38-8,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,42%,,0.0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,5,242,48.40,0
HekkJo00_27,HekkJo00,2013,2013-11-24,11,12,23.289,STL,,CHI,W 42-21,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,97,48.50,0
HekkJo00_28,HekkJo00,2013,2013-12-01,12,13,23.296,STL,@,SFO,L 13-23,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,244,48.80,0
HekkJo00_29,HekkJo00,2013,2013-12-08,13,14,23.303,STL,@,ARI,L 10-30,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,257,51.40,0
HekkJo00_30,HekkJo00,2013,2013-12-15,14,15,23.310,STL,,NOR,W 27-16,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,41%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,167,41.75,0
HekkJo00_31,HekkJo00,2013,2013-12-22,15,16,23.317,STL,,TAM,W 23-13,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,88,44.00,0
HekkJo00_32,HekkJo00,2013,2013-12-29,16,17,23.324,STL,@,SEA,L 9-27,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,337,48.14,0
HekkJo00_33,HekkJo00,2014,2014-09-07,1,1,24.211,STL,,MIN,L 6-34,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,29%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,279,46.50,0
HekkJo00_34,HekkJo00,2014,2014-09-14,2,2,24.218,STL,@,TAM,W 19-17,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,98,49.00,0
HekkJo00_35,HekkJo00,2014,2014-09-21,3,3,24.225,STL,,DAL,L 31-34,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,6,22%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,24,24.00,0
HekkJo00_36,HekkJo00,2014,2014-10-05,4,5,24.239,STL,@,PHI,L 28-34,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,29%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,166,41.50,1
HekkJo00_37,HekkJo00,2014,2014-10-13,5,6,24.247,STL,,SFO,L 17-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,39%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,351,43.88,0
HekkJo00_38,HekkJo00,2014,2014-10-19,6,7,24.253,STL,,SEA,W 28-26,,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,153,51.00,0
HekkJo00_39,HekkJo00,2014,2014-10-26,7,8,24.260,STL,@,KAN,L 7-34,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,324,54.00,0
HekkJo00_40,HekkJo00,2014,2014-11-02,8,9,24.267,STL,@,SFO,W 13-10,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,281,46.83,0
HekkJo00_41,HekkJo00,2014,2014-11-09,9,10,24.274,STL,@,ARI,L 14-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,305,43.57,0
HekkJo00_42,HekkJo00,2014,2014-11-16,10,11,24.281,STL,,DEN,W 22-7,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,44%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,260,43.33,0
HekkJo00_43,HekkJo00,2014,2014-11-23,11,12,24.288,STL,@,SDG,L 24-27,,1,1,100.00,19,0,0,118.7,0,0,19.00,19.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,33%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,178,44.50,0
HekkJo00_44,HekkJo00,2014,2014-11-30,12,13,24.295,STL,,OAK,W 52-0,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,14,44%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,275,45.83,0
HekkJo00_45,HekkJo00,2014,2014-12-07,13,14,24.302,STL,@,WAS,W 24-0,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,43%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,174,43.50,0
HekkJo00_46,HekkJo00,2014,2014-12-11,14,15,24.306,STL,,ARI,L 6-12,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,33%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,404,50.50,0
HekkJo00_47,HekkJo00,2014,2014-12-21,15,16,24.316,STL,,NYG,L 27-37,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,202,50.50,0
HekkJo00_48,HekkJo00,2014,2014-12-28,16,17,24.323,STL,@,SEA,L 6-20,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,247,49.40,0
HekkJo00_49,HekkJo00,2015,2015-09-13,1,1,25.217,STL,,SEA,W 34-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,28%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,142,47.33,0
HekkJo00_50,HekkJo00,2015,2015-09-20,2,2,25.224,STL,@,WAS,L 10-24,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,40%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,381,47.63,0
HekkJo00_51,HekkJo00,2015,2015-09-27,3,3,25.231,STL,,PIT,L 6-12,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,35%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,170,42.50,0
HekkJo00_52,HekkJo00,2015,2015-10-04,4,4,25.238,STL,@,ARI,W 24-22,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,348,49.71,0
HekkJo00_53,HekkJo00,2015,2015-10-11,5,5,25.245,STL,@,GNB,L 10-24,,1,1,100.00,20,0,0,118.7,0,0,20.00,20.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,37%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,181,45.25,0
HekkJo00_54,HekkJo00,2015,2015-10-25,6,7,25.259,STL,,CLE,W 24-6,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,42%,,0.0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,5,244,48.80,0
HekkJo00_55,HekkJo00,2015,2015-11-01,7,8,25.266,STL,,SFO,W 27-6,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,36%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,436,54.50,0
HekkJo00_56,HekkJo00,2015,2015-11-08,8,9,25.273,STL,@,MIN,L 18-21,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,14,40%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,372,46.50,0
HekkJo00_57,HekkJo00,2015,2015-11-15,9,10,25.280,STL,,CHI,L 13-37,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,296,49.33,0
HekkJo00_58,HekkJo00,2015,2015-11-22,10,11,25.287,STL,@,BAL,L 13-16,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,367,45.88,0
HekkJo00_59,HekkJo00,2015,2015-11-29,11,12,25.294,STL,@,CIN,L 7-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,6,25%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,225,45.00,0
HekkJo00_60,HekkJo00,2015,2015-12-06,12,13,25.301,STL,,ARI,L 3-27,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,39%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,436,54.50,0
HekkJo00_61,HekkJo00,2015,2015-12-13,13,14,25.308,STL,,DET,W 21-14,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,36%,,0.0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,6,284,47.33,0
HekkJo00_62,HekkJo00,2015,2015-12-17,14,15,25.312,STL,,TAM,W 31-23,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,33%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,220,44.00,0
HekkJo00_63,HekkJo00,2015,2015-12-27,15,16,25.322,STL,@,SEA,W 23-17,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,37%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6,240,40.00,0
HekkJo00_64,HekkJo00,2015,2016-01-03,16,17,25.329,STL,@,SFO,L 16-19,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,36%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,259,51.80,0
HekkJo00_65,HekkJo00,2016,2016-09-12,1,1,26.217,LAR,@,SFO,L 0-28,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,37%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,10,431,43.10,0
HekkJo00_66,HekkJo00,2016,2016-09-18,2,2,26.223,LAR,,SEA,W 9-3,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,39%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,237,39.50,0
HekkJo00_67,HekkJo00,2016,2016-09-25,3,3,26.230,LAR,@,TAM,W 37-32,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,256,51.20,0
HekkJo00_68,HekkJo00,2016,2016-10-02,4,4,26.237,LAR,@,ARI,W 17-13,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,38%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,277,46.17,0
HekkJo00_69,HekkJo00,2016,2016-10-09,5,5,26.244,LAR,,BUF,L 19-30,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,26%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,109,54.50,0
HekkJo00_70,HekkJo00,2016,2016-10-16,6,6,26.251,LAR,@,DET,L 28-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,6,25%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,94,47.00,0
HekkJo00_71,HekkJo00,2016,2016-10-23,7,7,26.258,LAR,,NYG,L 10-17,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,322,46.00,0
HekkJo00_72,HekkJo00,2016,2016-11-06,8,9,26.272,LAR,,CAR,L 10-13,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,35%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,243,48.60,0
HekkJo00_73,HekkJo00,2016,2016-11-13,9,10,26.279,LAR,@,NYJ,W 9-6,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,40%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,362,51.71,0
HekkJo00_74,HekkJo00,2016,2016-11-20,10,11,26.286,LAR,,MIA,L 10-14,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,38%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,364,45.50,0
HekkJo00_75,HekkJo00,2016,2016-11-27,11,12,26.293,LAR,@,NOR,L 21-49,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,28%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,294,49.00,0
HekkJo00_76,HekkJo00,2016,2016-12-04,12,13,26.300,LAR,@,NWE,L 10-26,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,430,53.75,0
HekkJo00_77,HekkJo00,2016,2016-12-11,13,14,26.307,LAR,,ATL,L 14-42,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,27%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,340,48.57,0
HekkJo00_78,HekkJo00,2016,2016-12-15,14,15,26.311,LAR,@,SEA,L 3-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,6,29%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,216,54.00,0
HekkJo00_79,HekkJo00,2016,2016-12-24,15,16,26.320,LAR,,SFO,L 21-22,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,368,46.00,0
HekkJo00_80,HekkJo00,2016,2017-01-01,16,17,26.328,LAR,,ARI,L 6-44,,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,337,48.14,0
HekkJo00_81,HekkJo00,2017,2017-09-10,1,1,27.214,LAR,,IND,W 46-9,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,13,37%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,218,43.60,0
HekkJo00_82,HekkJo00,2017,2017-09-17,2,2,27.221,LAR,,WAS,L 20-27,,1,1,100.00,28,0,0,118.7,0,0,28.00,28.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,29%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,182,45.50,0
HekkJo00_83,HekkJo00,2017,2017-09-21,3,3,27.225,LAR,@,SFO,W 41-39,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,26%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,113,56.50,0
HekkJo00_84,HekkJo00,2017,2017-10-01,4,4,27.235,LAR,@,DAL,W 35-30,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,33%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,108,54.00,0
HekkJo00_85,HekkJo00,2017,2017-10-08,5,5,27.242,LAR,,SEA,L 10-16,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,6,26%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,136,45.33,0
HekkJo00_86,HekkJo00,2017,2017-10-15,6,6,27.249,LAR,@,JAX,W 27-17,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,33%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,322,46.00,0
HekkJo00_87,HekkJo00,2017,2017-10-22,7,7,27.256,LAR,,ARI,W 33-0,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,38%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2,119,59.50,0
HekkJo00_88,HekkJo00,2017,2017-11-05,8,9,27.270,LAR,@,NYG,W 51-17,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,75,37.50,0
HekkJo00_89,HekkJo00,2017,2017-11-12,9,10,27.277,LAR,,HOU,W 33-7,,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,39%,,0.0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,4,205,51.25,0
HekkJo00_90,HekkJo00,2017,2017-11-19,10,11,27.284,LAR,@,MIN,L 7-24,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,254,42.33,0
HekkJo00_91,HekkJo00,2017,2017-11-26,11,12,27.291,LAR,,NOR,W 26-20,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,30%,,0.0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,3,138,46.00,0
HekkJo00_92,HekkJo00,2017,2017-12-03,12,13,27.298,LAR,@,ARI,W 32-16,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,35%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,207,51.75,0
HekkJo00_93,HekkJo00,2017,2017-12-10,13,14,27.305,LAR,,PHI,L 35-43,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,28%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,282,56.40,0
HekkJo00_94,HekkJo00,2017,2017-12-17,14,15,27.312,LAR,@,SEA,W 42-7,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,36%,,0.0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,5,213,42.60,0
HekkJo00_95,HekkJo00,2017,2017-12-24,15,16,27.319,LAR,@,TEN,W 27-23,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,32%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4,200,50.00,0
HekkJo00_96,HekkJo00,2017,2017-12-31,16,17,27.326,LAR,,SFO,L 13-34,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,34%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,341,48.71,0
HekkJo00_97,HekkJo00,2018,2018-09-10,1,1,28.214,LAR,@,OAK,W 33-13,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,33%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,117,58.50,0
HekkJo00_98,HekkJo00,2018,2018-09-16,2,2,28.220,LAR,,ARI,W 34-0,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,4,0,0,0,0,0,0,0,0%,0,0%,9,50%,,0.0,0,0,0,,,,,,,,,,,,,,,1,1,100.0,1,1,100.0,2,102,51.00,0
HekkJo00_99,HekkJo00,2018,2018-09-23,3,3,28.227,LAR,,LAC,W 35-23,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,28%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,49,49.00,0
HekkJo00_100,HekkJo00,2018,2018-09-27,4,4,28.231,LAR,,MIN,W 38-31,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,71,35.50,0
HekkJo00_101,HekkJo00,2018,2018-10-07,5,5,28.241,LAR,@,SEA,W 33-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,23%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,38,38.00,0
HekkJo00_102,HekkJo00,2018,2018-10-14,6,6,28.248,LAR,@,DEN,W 23-20,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,120,40.00,0
HekkJo00_103,HekkJo00,2018,2018-10-21,7,7,28.255,LAR,@,SFO,W 39-10,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,122,30.50,0
